order_id,order_amount,carbon_amount,order_time,is_anomalous
6229,29807.88656676972,55.31079999169883,2025-06-11,False
6230,31366.369132599993,50.82189113922406,2023-05-19,False
6231,28646.22225234168,43.03371713275422,2021-06-29,False
6232,26944.094551318565,40.8760728672703,2021-11-19,False
6233,5718.123353797015,61.82458729981204,2021-06-23,False
6234,23828.70271399444,47.06124983553879,2020-04-08,False
6235,37095.19135464026,26.944959956768557,2021-10-15,False
6236,23736.28204752816,53.17926254764398,2021-12-10,False
6237,21058.453676125184,62.82422099452049,2024-02-27,False
6238,30629.65165317028,52.71661094101786,2022-09-04,False
6239,24677.310684421493,57.94728618415402,2024-12-17,False
6240,21092.200703877075,58.61828469647286,2025-01-13,False
6241,26453.02348630896,44.42650135647835,2023-09-10,False
6242,26315.68640906578,64.41208441382724,2021-06-28,False
6243,23339.01817598296,58.44725268871392,2021-03-29,False
6244,34170.002091402035,60.25955239823577,2022-11-12,False
6245,22545.879085113207,54.66690957242595,2020-11-16,False
6246,33177.998650510475,41.32300889852698,2024-08-20,False
6247,15145.631434948884,47.97792506192805,2023-07-23,False
6248,21079.180708200834,52.33455524486194,2023-04-27,False
6249,20418.674732710875,56.86835736586881,2022-04-18,False
6250,22854.81375953667,54.3125069923009,2023-11-06,False
6251,46215.020262837075,119.4543472451828,2022-08-30,True
6252,24479.953861376525,52.393640774803686,2021-03-24,False
6253,37831.827864043735,65.28877806272189,2022-04-09,False
6254,26291.013673505684,62.81484126878557,2023-06-21,False
6255,29697.833819461546,51.63578676682027,2024-10-07,False
6256,26202.90378863296,42.830119505406074,2022-03-23,False
6257,29944.614585710366,40.86442549003097,2022-01-28,False
6258,22130.599558028076,50.16950982357342,2022-10-22,False
6259,25137.669048393298,68.05928976201474,2023-05-18,False
6260,25879.986260636975,39.863840242240315,2023-06-30,False
6261,18200.493209352964,46.08517994349529,2024-10-24,False
6262,25323.956750616904,43.55647199773404,2024-05-14,False
6263,50566.86092685451,106.32072541157402,2024-11-18,True
6264,25833.08119309995,45.21483110654695,2023-10-31,False
6265,29986.34044828846,47.794231498848234,2021-04-10,False
6266,19754.35635056073,37.697418001266186,2024-11-18,False
6267,17749.184164816492,41.769600221175594,2024-11-11,False
6268,22716.01865164538,55.4173434990849,2020-09-01,False
6269,17375.861841572023,45.60481496857513,2021-11-16,False
6270,22100.423052691447,42.99567812810916,2020-08-02,False
6271,58251.92878797086,110.86974597079418,2023-09-15,True
6272,22036.485885214468,58.61951408043767,2020-09-28,False
6273,24606.0579995985,59.022843194974186,2020-09-20,False
6274,32663.054747962677,49.472383770206065,2020-12-08,False
6275,44787.584179710146,108.92425668271976,2021-05-27,True
6276,32347.956837168633,59.02369159293585,2023-01-18,False
6277,30304.453096984515,58.520795725090416,2025-04-06,False
6278,28918.24564935269,48.789460545734066,2022-10-19,False
6279,25547.916137887103,56.2820772568069,2024-05-04,False
6280,30156.04275617713,64.62400414110488,2024-10-12,False
6281,23855.365138275338,55.669697031724596,2021-05-11,False
6282,20957.7678513478,53.123668052875715,2020-11-08,False
6283,21426.599555363075,42.62428560099455,2020-11-13,False
6284,49544.64683136336,96.05929371667784,2021-02-23,True
6285,24845.568055949807,54.80870254649188,2023-06-18,False
6286,25120.830693626183,50.158803752827254,2022-04-27,False
6287,30066.73202545996,43.40062492919213,2024-12-03,False
6288,22475.047936946936,56.681221235672034,2022-02-19,False
6289,27559.48334883585,50.24695340223192,2021-06-16,False
6290,22039.68163858759,66.30369967864307,2023-11-20,False
6291,26804.67015971953,75.22551992761362,2024-02-07,False
6292,57343.766199171645,110.1338374573534,2022-03-28,True
6293,34503.24520861043,43.77973458971755,2025-01-09,False
6294,55451.50531515063,98.27991293723929,2021-02-03,True
6295,24072.482354819047,47.838684229898604,2021-10-08,False
6296,57173.25873550955,109.52878408271599,2024-12-15,True
6297,45522.921342659436,91.50573923563333,2021-09-24,True
6298,22332.573699270768,57.10044377245474,2025-05-30,False
6299,26466.798212819172,64.90012987254784,2022-05-12,False
6300,43393.52361812792,99.98144854678117,2023-04-11,True
6301,22981.534402671834,61.789711459120696,2021-07-02,False
6302,13953.25090963672,53.08380491904786,2025-06-21,False
6303,24517.457245927922,38.25722069929713,2024-12-17,False
6304,22713.732790321163,46.137007692985115,2025-03-04,False
6305,31213.514356305684,40.312460892256794,2021-09-08,False
6306,25368.60945342462,35.0522451322224,2020-05-26,False
6307,16287.484891047512,43.24252330940428,2022-07-16,False
6308,56630.60690291779,113.6844736273306,2021-10-12,True
6309,21627.16721374225,59.74803292576335,2023-06-20,False
6310,22480.73963516455,64.58214754837779,2024-09-25,False
6311,30211.467368512756,41.99804583492705,2024-05-18,False
6312,28787.384550767907,66.648198461063,2024-09-09,False
6313,28978.882870127938,58.681865281124445,2020-08-12,False
6314,45520.0865190442,93.37998377341063,2022-05-01,True
6315,31593.039140890225,58.45630094886771,2023-04-27,False
6316,20959.732854549813,47.69838003649687,2024-05-16,False
6317,20208.65468898223,44.2820335921914,2024-09-01,False
6318,22602.37502684108,42.180561481969114,2020-06-16,False
6319,20234.758929787487,64.81742187237523,2020-02-25,False
6320,29485.224804041158,56.76505451315737,2023-02-19,False
6321,23907.17557156524,58.37788806045218,2022-11-18,False
6322,29189.844209887182,62.09018739781792,2022-01-23,False
6323,9587.189124283812,39.945167066890804,2020-12-11,False
6324,21857.176935010695,59.3661642885832,2021-08-08,False
6325,17362.095293221206,37.60933901988453,2022-02-08,False
6326,22408.578544617274,80.66890509957182,2024-08-16,False
6327,27725.42878205605,76.87471279692501,2022-08-17,False
6328,48875.38606985931,99.2100171885485,2021-12-25,True
6329,26087.19540362921,42.35153416008394,2021-09-25,False
6330,15940.05331218973,55.89707997782794,2023-02-10,False
6331,22916.540066021324,52.43094325465254,2022-10-25,False
6332,23149.816937159016,38.66696117631383,2024-04-02,False
6333,22656.69745260101,50.29013736412038,2020-10-13,False
6334,31080.636238358005,48.288422632046846,2021-04-18,False
6335,28728.179164014015,66.20039220852314,2023-10-06,False
6336,25070.168669409257,29.991472776202617,2023-03-09,False
6337,19081.91168401802,51.857567514164806,2022-09-13,False
6338,25222.484178560186,36.01308808173381,2022-10-21,False
6339,26525.754179374864,60.00776275428093,2023-09-08,False
6340,50977.99965740155,115.77762237040741,2020-05-18,True
6341,50381.929188100534,116.46402749481834,2020-08-08,True
6342,28630.1939655518,56.8295755688133,2021-05-30,False
6343,20803.082480403995,56.61527915829784,2023-06-09,False
6344,25500.243138888727,43.86519264670605,2020-11-19,False
6345,30901.589195888126,51.22694217932283,2020-01-24,False
6346,24212.024259856636,54.364009559979294,2020-08-26,False
6347,24609.45494943605,52.05550863872959,2025-05-24,False
6348,22959.222160325768,48.915979549208664,2024-03-14,False
6349,27856.41526582148,58.88235721835933,2022-03-20,False
6350,22498.11695724109,62.04057368503655,2022-09-09,False
6351,21906.359775973517,46.798681960437484,2021-01-27,False
6352,26231.545601609017,60.034345667636856,2024-01-19,False
6353,25291.75356349667,43.598399990247664,2024-03-09,False
6354,31311.121060010664,55.637171828381994,2022-05-23,False
6355,50566.706897413795,94.79716612402665,2023-09-03,True
6356,25895.659441884236,42.06287327045033,2020-12-29,False
6357,31912.09315003577,51.26463792456603,2025-04-12,False
6358,27459.830895008286,43.44463152261294,2020-08-11,False
6359,21297.73998875069,50.20545646404447,2020-09-18,False
6360,50866.87550813332,90.17245809019118,2023-04-16,True
6361,28027.568255620827,26.382398889815455,2022-09-27,False
6362,47909.45711049484,111.43149559966054,2024-04-07,True
6363,47669.41988283335,103.00271929781933,2025-04-16,True
6364,20276.023453111608,51.00283940912235,2021-03-18,False
6365,24682.044036767296,46.58478413503088,2023-03-01,False
6366,20644.38217683095,44.195392573118994,2020-05-25,False
6367,14107.079023189055,40.35503879919084,2024-10-12,False
6368,22712.845812458025,54.31197196370747,2023-05-26,False
6369,29515.10900194828,55.80156154335025,2024-02-17,False
6370,26301.407365451007,43.29330199721347,2021-12-24,False
6371,24888.113329449134,56.04434007773545,2022-07-01,False
6372,33109.12900773127,36.912376944757376,2023-01-19,False
6373,20998.886323000483,50.6568967416149,2021-04-14,False
6374,27629.720903124,56.736995542024474,2021-07-30,False
6375,30099.77521255165,51.348540170816534,2020-11-04,False
6376,20371.17980174651,63.751263170562765,2020-09-29,False
6377,28126.940027528846,52.65301845489135,2021-12-27,False
6378,36066.119437096524,60.69392715918496,2020-05-13,False
6379,43110.77989327397,81.9386838957839,2022-02-23,True
6380,17923.830345667637,53.38980700579418,2020-06-24,False
6381,21677.708899429155,42.44869176735473,2021-07-30,False
6382,59485.17419288251,99.05652665271157,2024-06-02,True
6383,18968.49648424094,55.888719685366404,2022-09-29,False
6384,27159.27746730808,58.1762289747072,2020-08-19,False
6385,40049.501185233865,84.23352300510078,2022-05-23,True
6386,22358.7685251009,47.94536033871593,2023-06-03,False
6387,14014.065294959806,44.710354304930654,2023-08-08,False
6388,20137.981301946893,40.725618404538146,2024-10-07,False
6389,21622.408109087628,54.08833479579864,2022-03-07,False
6390,22998.57173793783,51.7698071780673,2022-09-25,False
6391,31015.986790711882,34.666895650828636,2024-10-23,False
6392,37505.84413965906,64.31993490746683,2024-10-22,False
6393,22972.4815428138,69.23381583740621,2023-06-26,False
6394,26661.861666119923,51.85754537937693,2021-10-30,False
6395,34292.04702829639,41.4432753248723,2022-01-07,False
6396,21180.75397460378,36.271827281690854,2020-12-13,False
6397,19380.58613933898,53.43659952347192,2022-07-08,False
6398,30556.198160711217,65.46496496911304,2022-08-30,False
6399,22705.474179382534,40.561183576151954,2022-12-04,False
6400,28456.781905402626,59.716988235028424,2020-02-29,False
6401,25876.97705761263,34.80487907211209,2023-04-22,False
6402,26888.558800569168,32.957134029928234,2023-07-22,False
6403,18742.234302025194,52.209495296670504,2020-07-02,False
6404,27835.955683094093,64.60093899278078,2022-07-23,False
6405,59807.502320248575,106.1822432045804,2022-11-26,True
6406,28279.595698294183,51.83673086706378,2020-12-31,False
6407,23416.16762191899,40.662972889667905,2020-11-20,False
6408,27444.22944906494,55.79480491220317,2020-09-04,False
6409,13320.231905992821,39.57155624129883,2023-10-31,False
6410,19454.643519306912,50.618368844081076,2024-05-30,False
6411,28987.828113429772,50.829731692332565,2021-12-11,False
6412,22745.183735137452,37.69538884013238,2025-03-26,False
6413,29329.24517758743,47.64997788001971,2023-12-01,False
6414,31807.691014240558,34.27711207315057,2024-05-09,False
6415,28782.703935937025,59.712811942212355,2022-03-11,False
6416,30823.55392619955,53.00002674643239,2023-05-31,False
6417,24593.342155057802,55.09581432161284,2020-06-15,False
6418,26181.31166833381,69.00346994129859,2024-01-15,False
6419,21700.27604924509,52.9169350439642,2020-01-02,False
6420,36288.284451942294,54.71612818267894,2020-03-25,False
6421,29892.333384254864,46.2290198006135,2022-12-26,False
6422,34239.125015657744,46.398800698072876,2021-06-14,False
6423,32635.661920775652,51.689655182316486,2021-01-19,False
6424,17310.033616862667,54.49690966797274,2024-11-06,False
6425,24407.32882985568,41.82464546775407,2023-03-21,False
6426,22154.020501267743,54.21092042805378,2024-08-22,False
6427,13362.003835348256,44.75713699927127,2022-10-15,False
6428,21958.804259677305,67.51777388339008,2023-08-31,False
6429,21343.695133364774,53.43149729250814,2024-10-20,False
6430,31717.673268042305,39.09972388004255,2025-01-11,False
6431,30156.902626386654,60.61609183462671,2020-04-18,False
6432,11081.418881009506,45.63811808354746,2020-09-15,False
6433,25630.328589202487,56.935916964817494,2023-01-17,False
6434,27552.144376839144,52.25835614224809,2024-11-13,False
6435,32891.71338748643,50.39062432120251,2021-09-16,False
6436,21558.692762383518,45.242989535166586,2024-12-02,False
6437,25266.31965614859,58.08921086705129,2021-09-09,False
6438,44498.534281231354,80.34748400396072,2022-11-23,True
6439,24219.03049951402,55.57636925487367,2022-03-25,False
6440,29937.478712306453,40.571225062072195,2020-05-09,False
6441,17490.15699939953,55.19804785299471,2023-01-10,False
6442,28438.053677055377,60.75781611435935,2024-07-03,False
6443,18932.050548319443,57.24840556011055,2022-05-07,False
6444,54140.01897261818,103.91667135486918,2021-03-11,True
6445,22550.27989513019,71.90387762774449,2023-05-16,False
6446,23699.216101866623,65.15362356952718,2024-10-18,False
6447,26889.01296931818,50.33316602525433,2024-08-30,False
6448,25137.438166804062,44.66232108315731,2021-07-20,False
6449,22448.751051357347,48.67596459058234,2022-04-15,False
6450,22103.212533274003,48.38670033581769,2022-08-31,False
6451,29473.66804059824,80.39739284905961,2021-10-05,False
6452,27204.784187785655,54.145560738710394,2021-05-29,False
6453,28389.816447996673,47.72209140841363,2022-08-10,False
6454,31723.425866153073,40.13934411880175,2023-08-11,False
6455,28872.816521912293,58.79712322441935,2024-02-24,False
6456,29301.6627970836,42.85338676761893,2024-03-12,False
6457,28067.300828359184,60.72315978745864,2025-06-11,False
6458,29418.12274485486,55.770651574248824,2022-12-25,False
6459,31002.6154597671,48.23147947495353,2023-04-17,False
6460,24984.018875744117,55.386699751203395,2024-09-26,False
6461,24587.43240544303,45.62815749870839,2023-11-26,False
6462,27564.658202740167,51.5406609797618,2022-12-26,False
6463,30494.353939219935,67.41595847217798,2023-10-19,False
6464,22273.777153490468,61.39845149250781,2024-07-24,False
6465,28667.61682413777,61.11940646188803,2023-03-22,False
6466,34174.44447204782,48.63636710580112,2022-04-06,False
6467,30975.248798054934,56.77292151740945,2023-05-08,False
6468,15895.749305410527,50.58374408925816,2021-04-30,False
6469,19565.66622214298,54.15201550940462,2021-09-27,False
6470,30790.568292688302,50.33170286369662,2024-02-12,False
6471,23972.877094114152,46.131617120316754,2023-05-27,False
6472,26929.894489215996,52.016487912664694,2024-03-21,False
6473,30308.042664772976,40.46314981556195,2024-04-11,False
6474,24692.771595397462,46.120890741817675,2021-01-22,False
6475,20584.56372494503,36.91629446904017,2023-11-18,False
6476,13133.8513357468,60.27859172539752,2021-03-23,False
6477,26413.834841909993,38.67660405387054,2024-08-10,False
6478,41790.25278944195,93.32455135864662,2020-09-29,True
6479,23248.170777920976,41.839414858358815,2025-02-11,False
6480,27205.23253789966,43.78906489862754,2020-11-23,False
6481,59598.96744664723,88.04386791341534,2021-04-27,True
6482,14890.032386259683,50.51968865774265,2023-02-22,False
6483,28127.922968375,65.53868905357162,2024-07-21,False
6484,25864.186633837915,41.55624662951759,2021-08-26,False
6485,13846.161734263012,49.70903950758974,2023-08-02,False
6486,30520.875782718376,41.50228967606395,2022-05-19,False
6487,25535.935217804516,48.791667358781254,2020-09-07,False
6488,21371.6619855849,40.5213255764568,2021-07-24,False
6489,24886.071825811116,43.68485896783018,2023-04-05,False
6490,21722.42680426226,54.48984321280657,2025-05-18,False
6491,23798.007621557943,45.985579439806706,2023-04-29,False
6492,55819.084587992045,81.88705453914389,2025-03-16,True
6493,26200.249142459706,36.51419364645214,2020-09-21,False
6494,27987.479101716366,60.19036933000091,2020-05-26,False
6495,31118.968112565824,71.94034271373972,2021-05-26,False
6496,21562.38084047516,55.46823712744047,2024-08-10,False
6497,26740.476458936726,38.66657205377084,2024-05-26,False
6498,25038.365966607533,51.21865171015881,2023-10-20,False
6499,21246.716697856005,49.388985230955626,2022-02-22,False
6500,32357.00174083261,55.481813432080095,2023-11-29,False
6501,21905.055985761588,37.10671054668701,2022-07-14,False
6502,26139.736310313045,65.5696082922802,2022-06-08,False
6503,18653.79841843352,43.28436341968359,2020-02-22,False
6504,46973.15252091563,81.47307993048419,2022-06-15,True
6505,28651.589000647684,46.080198311239336,2024-12-25,False
6506,58897.88083416228,119.92940151097685,2022-07-15,True
6507,23147.775325016628,37.22357788623846,2022-01-16,False
6508,23326.2528073957,67.20545494573614,2023-02-19,False
6509,17705.367727412246,31.47019613935221,2024-04-15,False
6510,29079.890650639496,47.79896270113364,2023-04-13,False
6511,47577.22295890392,87.14004155781501,2024-11-04,True
6512,21791.494847887414,56.949865461911244,2023-05-19,False
6513,28551.712406762425,46.71931629147059,2020-09-25,False
6514,30310.837237943302,55.4081933800736,2021-01-15,False
6515,16283.223643244133,41.1015202849643,2024-07-20,False
6516,25796.96598888111,44.31643365210163,2022-05-05,False
6517,27736.159158974857,65.48606538591973,2023-02-09,False
6518,15276.467166426573,29.353523967529757,2024-02-10,False
6519,53047.2841453832,111.30095723622163,2021-12-03,True
6520,31768.06054773383,50.227459471676724,2021-04-27,False
6521,17013.030278968174,51.144182541318266,2022-02-19,False
6522,26466.034355394153,35.64488576347896,2025-04-03,False
6523,28284.05511987878,46.82993712931832,2022-06-05,False
6524,23524.0479428178,35.32678120460467,2021-10-04,False
6525,21174.6905096493,62.17643715572433,2021-02-27,False
6526,26695.908354854197,57.24203853199225,2023-10-16,False
6527,49598.282064418185,112.29300859022798,2022-05-18,True
6528,24385.721692070314,27.587695469450324,2022-01-30,False
6529,29206.47492057827,60.92969171162156,2021-12-04,False
6530,24696.493412597225,51.83291457216222,2024-08-30,False
6531,23433.69281127981,48.8423054264509,2024-03-26,False
6532,24514.631615188297,38.70806423274865,2020-04-26,False
6533,22767.72760872476,47.518933964558286,2025-06-22,False
6534,28081.971452651796,52.44189027323802,2025-04-21,False
6535,29645.999300788317,47.6078258820225,2020-03-25,False
6536,15174.796132645046,46.325964678624466,2024-04-16,False
6537,26155.29560541477,38.29218228536265,2021-03-14,False
6538,25762.62941448808,48.77508131891168,2024-03-01,False
6539,25268.809825877408,61.343016545943286,2020-01-29,False
6540,22980.384294492913,76.4241152471196,2020-02-04,False
6541,18538.462043545034,29.758156888939432,2024-05-28,False
6542,29272.18875570278,44.90086557017258,2021-10-30,False
6543,24135.93324053297,41.42759142539005,2020-04-20,False
6544,27749.438409510083,68.68769390907946,2023-09-01,False
6545,24287.84331602945,50.06995700067389,2020-08-13,False
6546,59267.99369118684,95.42722801370056,2023-03-06,True
6547,30179.730701574277,42.59676302976052,2024-09-06,False
6548,31625.02327472819,39.596568692641554,2021-07-07,False
6549,21200.02735882609,39.204668773774344,2024-04-05,False
6550,27141.99305230002,30.375566371900934,2022-02-25,False
6551,44562.763385914586,94.21227851223568,2024-09-25,True
6552,53892.586073111655,100.92523594356214,2024-09-26,True
6553,21557.47383464613,58.25662536111308,2020-09-14,False
6554,48982.14872863622,101.38976763147397,2020-09-30,True
6555,26070.554911430667,30.384266050947282,2021-03-07,False
6556,32430.818224825787,63.301886368073966,2023-02-07,False
6557,29249.714430743476,43.2028295242627,2020-01-27,False
6558,18809.194278322706,46.8395565388297,2025-01-14,False
6559,21949.27030185081,68.77970563329077,2022-11-11,False
6560,29693.05384846992,53.03990082574428,2023-03-11,False
6561,20936.97119762197,40.661462284745795,2021-05-05,False
6562,21526.60074561489,65.18231159293937,2025-02-15,False
6563,16496.863751743113,55.36650008986467,2024-10-18,False
6564,25494.436079275918,52.05173122778555,2025-03-23,False
6565,19779.357297314527,53.72952010328588,2022-12-10,False
6566,25759.238286164466,86.0559068366378,2025-04-04,False
6567,43990.2370319685,84.26365410253507,2020-01-31,True
6568,30105.63143866654,45.54844971328059,2021-10-24,False
6569,33610.47844047204,56.17014879340039,2020-09-11,False
6570,32178.700304674407,58.469497781102426,2020-01-26,False
6571,21412.206803999736,52.86200636608335,2020-10-10,False
6572,14625.201595523486,43.28453876359257,2024-01-06,False
6573,26116.855973599457,56.121415867928214,2020-12-01,False
6574,22407.82184061248,47.34474657549323,2023-02-12,False
6575,23408.987710862784,47.8232566415798,2023-12-02,False
6576,24850.981090742796,54.899617001727385,2022-09-25,False
6577,24782.56054383898,27.331323890873648,2022-12-06,False
6578,27900.483687572338,39.24776133733349,2022-01-11,False
6579,17296.210958423188,51.75373823477951,2022-05-24,False
6580,19038.997233171372,54.58374192920711,2020-01-10,False
6581,26391.928476604415,45.79206540143644,2021-01-01,False
6582,25817.17505742745,51.2246711860857,2021-04-25,False
6583,21713.223291693434,48.49078719508045,2023-01-04,False
6584,18656.409757158053,47.439386301943465,2022-06-30,False
6585,52765.04356541055,87.96475978535298,2024-08-09,True
6586,20712.15128421996,62.25605437151258,2023-02-23,False
6587,27286.532271369553,43.77293755151937,2023-05-09,False
6588,22247.821742353306,60.699187957049254,2021-05-08,False
6589,24343.13104941889,56.39572716469485,2023-08-31,False
6590,15954.844836586595,42.724439361610315,2023-09-07,False
6591,59890.695964858154,116.30860404992201,2022-09-15,True
6592,21314.58045112471,43.35053579461833,2024-03-26,False
6593,27689.20536830391,47.15594483812943,2020-07-15,False
6594,22394.196548820506,42.236871968923616,2022-05-29,False
6595,20017.906688016643,50.114280160992685,2021-03-29,False
6596,23798.9556449874,59.18552236182456,2023-01-14,False
6597,27549.977704907396,71.85103039290476,2022-04-11,False
6598,28655.55419844737,43.78798912560989,2021-03-30,False
6599,57845.51162429821,90.77475886490573,2020-03-30,True
6600,59986.59726365426,119.02201616260176,2021-12-22,True
6601,27557.628360589435,51.01737011407461,2022-07-13,False
6602,42419.43548132008,84.88979460356211,2024-11-25,True
6603,26060.134060432316,65.5427694951337,2024-04-08,False
6604,19926.94586598317,47.49230894326783,2024-12-07,False
6605,20686.929095815827,57.36041729573709,2025-05-21,False
6606,23557.33549659102,59.89567134789494,2024-09-10,False
6607,18324.91877175988,48.51305376833052,2021-05-03,False
6608,24228.60846951699,45.125504343640145,2020-05-04,False
6609,34157.250155317364,45.21576628444167,2020-12-01,False
6610,21433.754359580136,54.16836574547366,2024-09-25,False
6611,22539.66254982514,51.76642608656882,2021-03-02,False
6612,33871.1286225729,44.34426864550881,2024-04-04,False
6613,30285.922692755456,64.17217999604742,2022-08-20,False
6614,26932.47387406856,50.075702948368566,2023-01-23,False
6615,23851.42080294116,55.94631778522835,2023-01-27,False
6616,21965.410162500004,58.36612571971968,2021-09-07,False
6617,25453.441330204078,39.57819850543103,2022-07-21,False
6618,10529.07471214208,32.84276598042321,2022-05-02,False
6619,26409.12789246544,56.327070577749126,2024-10-26,False
6620,40546.27928865743,117.38792773819546,2022-10-03,True
6621,15150.631081177084,36.115992782618974,2022-06-25,False
6622,24101.63478141785,35.714036847361704,2023-06-06,False
6623,26453.332465565247,50.18486889612584,2023-11-10,False
6624,28211.39128335516,58.59591951888258,2025-02-06,False
6625,30969.87957043997,38.1757776766453,2024-10-02,False
6626,28627.607329994116,65.2997159363698,2025-01-02,False
6627,19692.51179396906,46.840532502874694,2023-01-25,False
6628,56235.71246939643,100.01416412412874,2021-08-29,True
6629,27618.022929600895,61.46415279933297,2023-07-17,False
6630,25501.61477878073,34.703743014923944,2025-05-25,False
6631,28725.93440946914,44.89725426032382,2020-04-26,False
6632,30580.231931005706,36.978473551319404,2023-02-06,False
6633,32224.25143629904,47.86208015673736,2020-01-26,False
6634,18014.505335847556,50.62059828256568,2024-11-03,False
6635,28136.206105454774,46.521908968087224,2020-09-21,False
6636,20728.363112041283,48.132386631596546,2022-03-05,False
6637,21660.78470769544,45.858242837999484,2022-01-01,False
6638,27760.622923649214,57.44928990914806,2023-05-04,False
6639,30013.622750408125,65.78846692542686,2022-10-09,False
6640,23477.341256078624,30.1758371943913,2025-05-17,False
6641,18908.096986295874,45.28489456258817,2023-10-07,False
6642,16386.387592173225,51.96295051321417,2020-03-03,False
6643,26172.85009968267,58.03401631737658,2023-12-30,False
6644,21822.79355163698,57.967665835286994,2024-04-27,False
6645,27275.731904747594,59.23678562487863,2025-03-15,False
6646,41094.302530874425,112.98374005514509,2025-03-20,True
6647,23140.07120453165,56.083778573191395,2021-05-06,False
6648,25252.35526841731,49.96557346073995,2021-04-01,False
6649,16688.367085356564,34.4835164825967,2024-10-18,False
6650,24158.311828814047,36.32734680583754,2022-09-04,False
6651,21775.426915118616,56.78196975406652,2021-04-26,False
6652,24365.067828600426,71.834326323777,2020-06-04,False
6653,21005.50550953435,54.36068446778612,2023-06-17,False
6654,29990.420863018277,42.13766735928375,2020-09-24,False
6655,17297.83641437852,36.8931985579427,2024-10-19,False
6656,28976.336062411017,49.938508243892116,2023-08-24,False
6657,20624.776527860147,47.76166461376864,2022-03-28,False
6658,26956.42478560437,58.53308700609,2025-01-19,False
6659,19384.26054933915,37.60471374978569,2022-04-28,False
6660,18188.948576945586,50.2674314431982,2024-08-29,False
6661,23934.431229536054,50.87012184559608,2024-12-25,False
6662,24190.853684928217,53.128038223722726,2022-09-23,False
6663,25750.09084340822,58.147892269579316,2021-11-03,False
6664,48035.73263587695,115.94106100072636,2022-04-02,True
6665,25915.064641557412,28.787429364088997,2020-01-06,False
6666,22327.474229383042,44.433671472551396,2024-01-08,False
6667,21833.350392348817,40.656184786499196,2023-10-17,False
6668,26274.487847141627,46.27843108545378,2022-09-28,False
6669,23623.387359564233,48.871991592349495,2023-06-24,False
6670,18361.006632602846,54.88408900094452,2022-10-27,False
6671,26032.91613629816,54.157122516748885,2020-10-08,False
6672,44658.02282667073,109.93633705975465,2022-04-05,True
6673,11213.371248651336,39.85592067056323,2023-08-17,False
6674,25307.124469383067,45.25476026836056,2021-01-26,False
6675,18839.20987625978,53.43044882409873,2023-04-25,False
6676,32208.86428129378,58.841353197741356,2024-09-03,False
6677,25157.964429881224,55.4092736361186,2022-01-20,False
6678,21157.822415482537,35.28311187228239,2024-10-31,False
6679,43820.85919075411,103.36240220014282,2024-10-31,True
6680,26495.978110900447,60.66610954903736,2023-01-27,False
6681,22883.11254882132,61.366921178778654,2022-05-14,False
6682,23217.864397374608,48.10664889578306,2023-04-27,False
6683,25614.40653036421,46.98593441984815,2024-11-11,False
6684,25879.940947627303,40.83658087338363,2024-01-09,False
6685,17533.214055591125,47.72160443975457,2020-01-19,False
6686,25747.799931920836,50.78330792404169,2021-03-10,False
6687,23522.775570089667,54.563230977499046,2024-05-14,False
6688,48212.4770681753,93.38920536879043,2023-01-23,True
6689,24940.609408420652,47.19472601254786,2024-03-16,False
6690,14722.26868401457,39.14173681331733,2021-05-15,False
6691,23458.107653831765,49.04248849784413,2020-06-19,False
6692,22113.28992145833,59.24051805334943,2021-11-07,False
6693,24126.39169461092,62.065619157319304,2021-01-30,False
6694,19813.369008493286,57.7059009372787,2023-06-08,False
6695,40755.34287137297,86.0810499097913,2021-07-20,True
6696,25946.505304237988,39.594144963693694,2021-04-01,False
6697,30014.75907917705,65.00923407261604,2024-08-19,False
6698,28837.213911780025,54.49652487090183,2023-07-21,False
6699,25975.81023570909,42.47729262717628,2022-08-18,False
6700,20094.47713405746,63.99597911846198,2021-09-05,False
6701,26574.859357776662,56.874395064024604,2020-05-29,False
6702,25998.546781094883,66.52640230190724,2021-03-11,False
6703,21853.831183062903,49.85463991499354,2021-03-28,False
6704,21368.223490385466,37.79802042329282,2024-09-14,False
6705,25278.765517463864,44.89204569116733,2023-04-27,False
6706,22724.330052105102,37.60347524728489,2020-12-11,False
6707,29115.600129732364,48.527487795312176,2020-02-21,False
6708,28078.710416985497,56.10606389901429,2021-03-23,False
6709,27462.30465335733,46.87760805491121,2024-12-29,False
6710,22705.116098757593,46.99774570424026,2023-06-23,False
6711,17838.572040334435,40.526695280627536,2021-11-15,False
6712,26344.554356002856,46.15752763568696,2023-01-23,False
6713,23794.306429647386,44.78164320663784,2020-12-16,False
6714,20291.570118526986,41.35788555050366,2025-01-15,False
6715,33510.05850573315,28.023956058957644,2021-07-04,False
6716,18124.253039798485,47.30249650467024,2023-06-16,False
6717,59543.711919441295,117.37276513454407,2020-01-12,True
6718,49196.39648056096,89.42147613759767,2021-06-09,True
6719,31359.40819202779,45.917150927563064,2024-12-12,False
6720,23383.68870306255,51.92809647596304,2023-08-10,False
6721,26020.769359980135,68.05288484539223,2024-02-25,False
6722,30667.03199557835,45.65108705828963,2020-10-25,False
6723,16443.979854940055,48.89337974819554,2023-01-29,False
6724,22374.24673620184,30.303431743423786,2025-03-27,False
6725,29410.410687668045,53.50554228917931,2023-08-16,False
6726,30921.267322802523,58.40682961956352,2022-09-13,False
6727,32179.945620845356,65.10288579212818,2020-07-04,False
