record_date,carbon_emission,GDP,renewable_energy,carbon_price,carbon_trade_vol
2021-03-13,56.384527078642634,1876741908.7242553,1964.02103686256,27.96391778093,2737.4550909175323
2021-03-14,25.49775913580703,1872121380.4046066,1975.9221944299914,27.849704565532722,2708.1764872242584
2021-03-15,-41.189058281362364,1903934177.1414404,2025.4581638469876,28.056481738458313,2821.549417785355
2021-03-16,110.79272576829031,1915294969.9862194,1953.311088548293,28.362165928959442,2877.3025183011005
2021-03-17,11.515049043017132,1910068837.6977339,1998.7705007659436,28.1279067364088,2830.0396025236373
2021-03-18,-5.829182556461782,1872562948.7209177,1986.8458198946878,27.709562389829813,2674.3317536583268
2021-03-19,50.02285511657546,1912302040.5177126,1978.4512283048755,28.163690309763822,2830.438068108413
2021-03-20,14.290664841224512,1890738021.000667,1984.015632722394,27.873730332053565,2733.0662692320734
2021-03-21,21.802279456695114,1930537639.0532358,1999.6952221502818,28.254984295336985,2882.9055462369242
2021-03-22,126.19458662887196,1926835008.2841449,1944.0835870589615,28.349151275158654,2875.110250737233
2021-03-23,-11.988033471978627,1903610016.7347763,2000.1248899351451,27.88859132745842,2755.113553482389
2021-03-24,-14.038251192806184,1913187038.7463884,2005.226938661526,27.961780177524894,2786.3759958686337
2021-03-25,7.572262358750072,1904306490.364451,1988.801132848464,27.886061921031185,2748.1712558519025
2021-03-26,55.36446738141972,1924788829.2188146,1974.6432029181915,28.14280709433973,2829.9765374340977
2021-03-27,-73.5915224184782,1945982084.0639784,2049.3858460585734,28.1383314780532,2887.4169290606064
2021-03-28,-96.54730689922727,1910575747.5207114,2040.8865676571809,27.73152774848737,2737.2104930556566
2021-03-29,-27.789726530757186,1940866031.154575,2021.4715277009536,28.11364615138349,2859.3101035641257
2021-03-30,-79.91159445739636,1923440095.4643745,2036.9238867727363,27.835364258686102,2773.047015153753
2021-03-31,-19.673077563818257,1921487318.897109,2004.0620832776144,27.872253626437253,2761.9372314655034
2021-04-01,26.842634848126963,1936464926.016751,1987.5431184257352,28.06892482378114,2820.207225275814
2021-04-02,-42.88831492370749,1920872066.8029082,2012.9072646444747,27.784808271659188,2739.763815335787
2021-04-03,-69.58438748902088,1932646792.877228,2030.9672231707966,27.833141635819672,2771.607030735265
2021-04-04,5.056340313351134,1922722148.653989,1987.159729575725,27.81966170190834,2734.0836389422475
2021-04-05,44.9914612227178,1986816593.0675404,1998.4493290179541,28.477889046466284,2980.340228960276
2021-04-06,-82.87709817332804,1951584201.715468,2043.2521429412707,27.916527087703457,2813.1511865533403
2021-04-07,42.62687877938814,1939852688.0032792,1973.0675385085929,27.962556929499232,2776.2505182439163
2021-04-08,42.47346583030945,1959104494.6704154,1982.0840625887215,28.133601291819094,2845.0750669157023
2021-04-09,49.325641481057744,1955590782.3267355,1975.3347309334943,28.079545340676137,2821.1582672225195
2021-04-10,62.83229640755016,1956362264.2084498,1967.422759016944,28.07696745799329,2814.7655966136003
2021-04-11,111.8889603336625,1974590721.9302993,1950.9432971144538,28.307387034360097,2885.498065192328
2021-04-12,-16.035741015886327,1979805317.6737437,2016.4901893893696,28.140560922174533,2876.7874726799027
2021-04-13,7.086165680543442,1957267453.212633,1991.9471232841634,27.92871916625986,2782.604489494104
2021-04-14,-19.000600054359307,1958597342.83783,2004.4337569913437,27.87929180556182,2775.1827852535466
2021-04-15,2.014492813062131,1967595250.4813569,1996.8917077326337,27.96632275670171,2800.8156210177513
2021-04-16,78.50929442311805,1932016177.2933965,1938.7519925333133,27.694011529649973,2660.3329823990416
2021-04-17,-65.44736422794556,1949133853.82897,2017.8593120977207,27.626825955942923,2697.863432562993
2021-04-18,-41.41614014421972,2007646075.0683432,2034.9953892545295,28.208767351462782,2918.617712266679
2021-04-19,70.51710610932608,2015928025.8460438,1981.3150816321981,28.42873012019683,2957.224205948326
2021-04-20,52.606194465911884,1981040624.3566267,1971.608728948032,28.040549204267023,2809.800441926378
2021-04-21,-16.453769299420568,1999790198.4313095,2014.3484805441137,28.092782857461923,2861.9009654593833
2021-04-22,44.37268139817653,1997964963.1177802,1981.1794188947456,28.13271863901667,2850.888512961801
2021-04-23,18.81224536798379,2055673113.1115918,2021.4910996566382,28.61945761806224,3060.000125053923
2021-04-24,76.7842374206971,2018795359.3209836,1972.8054763454495,28.33341880797992,2917.424642623491
2021-04-25,5.698591892259987,1995872014.039529,1996.063720774133,27.988817399252767,2811.6288744172693
2021-04-26,53.11015276353773,1983078002.9635954,1964.1774119331108,27.9019043326656,2756.3194351312045
2021-04-27,134.00948002488397,1974038107.409652,1917.602849451371,27.898579741184665,2719.328976410547
2021-04-28,31.80052228234247,2012126408.912896,1986.2336950843398,28.089170080724838,2840.5504004188433
2021-04-29,4.107359998801486,1995076547.0288775,1990.4873003552727,27.864770428459398,2763.974933028097
2021-04-30,38.00245527927316,1984942584.4380774,1966.99015112767,27.788550282061074,2719.095098213671
2021-05-01,-16.55169521019384,2002699525.1346211,2001.8480904510757,27.853897128804004,2769.1385806821686
2021-05-02,121.25081368955037,1996535189.9652383,1928.936808490781,27.977289585099832,2756.744877285252
2021-05-03,10.787896946950228,2055241525.9395943,2011.4721026016043,28.337750247345454,2950.640533276818
2021-05-04,-11.60755443061048,2040061325.8032482,2014.6766746939984,28.150814378544887,2885.4795252400686
2021-05-05,-40.058059644641226,2024592191.114277,2019.9717390291537,27.93895076483161,2813.692275658412
2021-05-06,56.621546187522306,2057119570.4647813,1986.2955708734978,28.36673054791816,2941.815488134453
2021-05-07,45.361968859330545,2030755761.2295458,1978.0953504664137,28.083029200587706,2832.987373784101
2021-05-08,-23.245494120317467,2015363703.335404,2002.9675337074655,27.801721049977445,2752.0882156274142
2021-05-09,30.763050784013195,2065799473.7381692,1999.7372604179186,28.33576863595118,2941.181935030671
2021-05-10,-73.49156970931864,2048777736.4122484,2042.2366093578846,27.992120374640454,2850.091105835901
2021-05-11,11.201619271518254,2019166290.024187,1984.0570821035017,27.8197280527873,2744.033781810794
2021-05-12,24.666185818012433,2038790793.8084412,1985.7757710504109,28.00083559422348,2809.7345711470343
2021-05-13,87.38462516438277,2028030697.8051846,1947.742924042613,27.96452137881961,2767.404797987603
2021-05-14,-36.898065407772464,2020618553.9572663,2004.4934893838933,27.682048761022283,2711.294780324676
2021-05-15,-61.92052817287436,2070893629.5513678,2040.3654126748972,28.082949558954553,2881.407089927506
2021-05-16,-42.82483250787279,2094743534.3029752,2040.7109597394176,28.298346322864187,2959.6486819951583
2021-05-17,-64.94254749044694,2028985031.4124281,2018.2582441055924,27.637078619770506,2706.1255337712323
2021-05-18,68.5431887106884,2071433930.192225,1971.2607906572441,28.20985492790581,2873.69562380004
2021-05-19,79.33701082435817,2048354189.8082888,1953.9522501139802,27.995208579590944,2783.3081017040186
2021-05-20,18.05742758711852,2053794124.2838316,1986.118445395951,27.934424061068665,2786.5651222175243
2021-05-21,63.08477877190262,2056296928.5677726,1962.6211319201427,27.981833295350327,2785.350135192866
2021-05-22,8.52170109190164,2054210837.9382637,1987.1082066637243,27.84837879226289,2756.9035393109557
2021-05-23,-3.0791833883946333,2074777952.2518005,2002.0112308169387,28.004265412801796,2823.9120802179277
2021-05-24,-14.85605632030225,2058349164.840067,1999.0679475557256,27.819394850975456,2755.9478408705127
2021-05-25,-13.507768806386819,2084146362.6097572,2009.4407709370867,28.030474709237406,2839.1637353017018
2021-05-26,-75.43377650509717,2080508012.5876584,2037.1690399094089,27.87646638888949,2805.6298929179757
2021-05-27,15.067480356971654,2079613413.8238556,1990.0403529596351,27.976097542491292,2804.9368367412285
2021-05-28,-0.33933497092498754,2068210284.2974813,1991.035568055975,27.825670164690763,2752.366578585297
2021-05-29,39.10750957589105,2077611378.9605827,1974.6638830355353,27.947295848059444,2783.0276392355167
2021-05-30,6.560644227147778,2108367519.3545172,2004.173441893048,28.151267877657695,2879.0594329256082
2021-05-31,-6.059550556236303,2105722973.3591285,2007.9400536752091,28.083525814600343,2857.7558112988245
2021-06-01,-41.63275694895493,2075909074.3213766,2010.8106171654836,27.748867082763798,2740.9878347509807
2021-06-02,5.419295726454331,2100857745.724912,1998.1320285362417,28.02339110866452,2828.95668102189
2021-06-03,38.827564445419696,2116649915.720489,1987.852306299734,28.19683867701171,2883.541934560044
2021-06-04,-55.484645404522404,2068717740.3050396,2010.6084041524502,27.594889644012877,2687.3513271328225
2021-06-05,6.481767034760271,2119708821.298716,2001.9469806808943,28.10727388860054,2862.6995776463987
2021-06-06,13.480876998684433,2097137956.063904,1986.384268210729,27.8877642244358,2772.511688999142
2021-06-07,-33.999651817397705,2125551308.9583673,2022.4411175907687,28.049915071870128,2858.5000760143002
2021-06-08,-27.563082184564017,2100589848.6293073,2005.7417179731501,27.80523811559744,2758.7638459756663
2021-06-09,13.480044588097192,2081684213.6753092,1974.8759113307913,27.667692478861742,2686.960805264052
2021-06-10,-54.723922394758375,2088193437.980147,2010.41147375719,27.59819877720582,2690.187607974544
2021-06-11,19.501575349331787,2126460774.891467,1990.2311482239556,28.02641236473069,2826.621591459908
2021-06-12,-42.94525877549957,2134956360.9023266,2023.5360996377267,27.97157130426312,2833.1472862292076
2021-06-13,54.96560852594434,2111983209.8315203,1962.990320392075,27.895700820456796,2759.854841796521
2021-06-14,118.6633447587953,2147696455.4586005,1946.2035686837028,28.283141875714474,2886.188254902797
2021-06-15,-41.0818755950161,2100698421.7663062,2002.9965401809363,27.604846581327788,2689.061559014468
2021-06-16,28.437301301277074,2137369932.339004,1984.3063796719098,28.010296641582134,2818.6732865623962
2021-06-17,-34.39240124221614,2114863381.1207151,2004.0708781512094,27.696751738621227,2723.229150837827
2021-06-18,54.12111999162576,2128891978.8462982,1965.5360392180894,27.933553266401596,2777.950511419827
2021-06-19,-61.1636909443443,2146086234.6815224,2029.9718376363885,27.891474019543782,2813.27264624757
2021-06-20,25.924444888198483,2129794203.6968246,1977.3289062139288,27.847311054524255,2757.7421495726962
2021-06-21,-41.73817640472711,2143016122.441312,2015.7036814280705,27.83398430163788,2783.2563436795476
2021-06-22,-8.576080722198608,2174591777.7720222,2012.9993582884472,28.145426936644206,2893.3713481331615
2021-06-23,-49.54950396696867,2142860729.9794567,2017.4366299877045,27.780650105639367,2767.1935157251805
2021-06-24,43.215011603395176,2175249116.179368,1985.0822112110925,28.185417705323687,2887.7664919029967
2021-06-25,-40.03707317988487,2134383735.2917967,2006.876681815648,27.68428113776752,2726.739461207215
2021-06-26,29.519099956596946,2172309735.7897205,1988.6722110169565,28.100788552697324,2861.807962738245
2021-06-27,-15.081276164374646,2194353956.543667,2020.0303205412524,28.203879203492498,2924.279776757122
2021-06-28,-3.6615115726767136,2114062007.427558,1974.9786309056838,27.474252894567478,2631.7076954603776
2021-06-29,9.21435332182954,2152345599.6667047,1985.1919185702518,27.808255754767604,2757.6854585263586
2021-06-30,-36.10405352244457,2183440517.7826066,2021.446931138121,27.997708809722283,2854.1706814409044
2021-07-01,12.336498359050834,2168331129.8084674,1989.2521827256062,27.918393191229377,2802.097174648332
2021-07-02,78.30825192149098,2183784317.8505416,1961.8111453367192,28.122553458237448,2855.1304288392084
2021-07-03,-36.7769892243332,2166257238.749736,2009.3692784648476,27.76062682340907,2763.9295625212703
2021-07-04,60.69451613505344,2182352137.730326,1967.4779055132585,28.033678495562164,2830.0840253411075
2021-07-05,76.97828037213334,2177923839.3385468,1956.7885780972265,28.007599983315142,2813.7511346217193
2021-07-06,-39.017829497971434,2210451051.6125045,2027.8179109176301,28.080493390968254,2896.2539075592595
2021-07-07,-70.62849694273471,2192766567.556193,2034.1918677007764,27.854885927903155,2821.701562705406
2021-07-08,17.047318347353734,2196095065.1079755,1991.0020455399695,27.997257007112978,2840.7388298632172
2021-07-09,-25.475223918986757,2182150824.080789,2004.5018119712304,27.786024819417747,2777.355387443923
2021-07-10,95.41306519008698,2180704434.0264063,1943.3510277863238,27.947418388635857,2789.0815478867567
2021-07-11,3.5274295989978453,2183938257.084616,1989.4060817354004,27.81479932429371,2779.0673405446923
2021-07-12,-38.01292677329054,2204329885.257004,2018.1957816311347,27.903992429887783,2834.6300215602523
2021-07-13,-55.351730836884755,2189059615.7263618,2018.3482404923363,27.717341461891117,2770.1032891111086
2021-07-14,56.342311579305566,2205928431.0441165,1969.5183999724177,28.01374884052386,2839.797373004702
2021-07-15,-26.67640844926957,2247714745.905897,2028.6940683247626,28.22221280157639,2962.7762153883205
2021-07-16,4.050987913797606,2222081065.948686,2000.9161859602914,28.033195119653165,2874.7682821364197
2021-07-17,49.57335213602192,2197700062.8213787,1966.0269407553253,27.867306042593455,2790.3935094041167
2021-07-18,-22.16422108375746,2232766473.279388,2016.80127118019,28.043164938691536,2894.5522449282685
2021-07-19,-0.1679826779090159,2198662865.7769694,1989.3869080453255,27.763433025894845,2775.4913406366327
2021-07-20,0.9105103394844658,2164196146.4428024,1972.2540370669137,27.44813966764114,2653.6882941723256
2021-07-21,35.93873473228042,2188820848.4487977,1964.8812779485936,27.688840943899756,2734.5055157661595
2021-07-22,31.523933502479217,2172333844.4221406,1958.196130160217,27.51064816933714,2669.041961781991
2021-07-23,-8.878224109195365,2207142191.243238,1993.0323137741098,27.731126728245197,2775.5331967433954
2021-07-24,5.100967779528384,2217044699.5131264,1989.443214524667,27.8143237194458,2804.635575336034
2021-07-25,-16.627480424729782,2254763263.5921655,2016.568432161051,28.088495229638895,2926.3303523501636
2021-07-26,-71.8343554671577,2225968908.054419,2030.1894898706717,27.740963752857542,2814.6401712509537
2021-07-27,14.773874521780048,2215415681.203535,1981.2073665626035,27.75832206121069,2785.7255570987318
2021-07-28,96.41530049669828,2242225082.351159,1950.4914319509314,28.071127354734088,2876.4716284926926
2021-07-29,-42.12535666027308,2175819357.400498,1988.6066978912693,27.276881269637464,2627.858363746495
2021-07-30,-36.58634530161276,2232270294.326237,2010.1809065531336,27.740483543320835,2809.548371894696
2021-07-31,-41.47829369082652,2246457671.817535,2017.623142211623,27.82525468905029,2848.2354295306113
2021-08-01,38.314144319349346,2198117089.2929525,1955.1061408660107,27.50749501920813,2690.7362440922566
2021-08-02,24.536746205345235,2259218388.267655,1987.5538541011151,27.975323439487063,2884.6351044524663
2021-08-03,-6.040329192690296,2242758395.783777,1994.3495701009963,27.76624725717529,2818.001692699648
2021-08-04,-43.961884949450784,2227543453.473769,2005.16716444176,27.555860457437,2754.789234293433
2021-08-05,6.477494882199933,2252309362.0660863,1990.1763857863994,27.819773330073502,2839.9931668971617
2021-08-06,-76.33821754653759,2291712296.7001452,2047.6757767549102,27.995667241233726,2950.6637253475014
2021-08-07,9.27222948152513,2246378522.848822,1983.367464917421,27.716204118220556,2804.247189635258
2021-08-08,45.76128417037684,2248656833.107013,1965.4195534329112,27.772050626325722,2813.5904529256013
2021-08-09,-60.34353842924439,2233062496.302254,2010.4838589833168,27.467257778788237,2743.6164780401045
2021-08-10,-74.56595828727158,2225368475.9304194,2013.0450755551667,27.360022644197272,2711.37418341998
2021-08-11,80.86615515950668,2263640897.254973,1952.2218027547583,27.89971064865026,2859.3156483057237
2021-08-12,-28.75946836865865,2226825779.9857235,1989.3258846809774,27.40284379953825,2715.253105125626
2021-08-13,58.96270696451959,2249513521.3350534,1954.6336389819562,27.697684092330924,2796.2601803504613
2021-08-14,-5.650532075581232,2237890565.8022,1980.6448282683648,27.483858783244404,2744.2952553363875
2021-08-15,-6.009937939479045,2260366021.247702,1989.8581023341665,27.65200438577842,2814.510137219392
2021-08-16,24.080022733739327,2258083112.261442,1972.9162530941758,27.656109479216244,2806.7980578230317
2021-08-17,-42.05941715489432,2275568267.3841696,2012.27784890706,27.677265919296357,2848.387011076373
2021-08-18,8.790623416488303,2239926511.3382006,1970.9476840143839,27.445560978465572,2738.7315107597665
2021-08-19,-17.25263613028306,2245732909.289242,1985.6324521567901,27.43823076763873,2751.349410946087
2021-08-20,-63.90649558033268,2230823994.2380643,2000.885173602425,27.219658597862928,2690.554181429162
2021-08-21,19.05155203134987,2244397432.7433276,1964.7566521253857,27.430493363627857,2740.919509915714
2021-08-22,-11.225218625310227,2263311467.5182934,1987.3205250983835,27.526566863961037,2796.232165277018
2021-08-23,-5.743269922488983,2271302069.9106345,1987.7794263063238,27.591863621264526,2824.0167061345924
2021-08-24,-58.57997848719481,2234580730.8387017,1996.3149806269819,27.178736805672976,2689.68078002859
2021-08-25,81.82606455924075,2275170771.3182945,1944.1697824648938,27.71345819506513,2842.692802240153
2021-08-26,45.67980311994331,2286015549.2223496,1966.259829969441,27.735983405629586,2872.278196211765
2021-08-27,50.28216901251102,2264703748.233275,1954.0079037916137,27.547691094627133,2800.3817624635294
2021-08-28,-13.356897762736597,2298494814.319595,1999.4929878882774,27.714271649211565,2899.302932111567
2021-08-29,-84.34954142045909,2238438530.9436274,2007.093715240983,27.088332069880817,2688.949858831088
2021-08-30,99.50567967957356,2226843174.595405,1911.4715014936505,27.25614525896135,2679.479648694519
2021-08-31,-1.1777409380978776,2216014875.3033643,1954.7597296031463,26.987607263805995,2624.125734008302
2021-09-01,-35.380593085811185,2291084560.857938,2003.7797115279832,27.541321914723373,2860.1346258486274
2021-09-02,23.074060237265858,2272692303.8499823,1965.6587640382143,27.45128412642893,2804.079125149918
2021-09-03,60.256472517325115,2256127729.9901733,1939.5577876400218,27.354037575673285,2754.8990232903175
2021-09-04,0.7238558460808042,2263845289.8390174,1971.469009112087,27.31090237859937,2769.147843534509
2021-09-05,66.05362465513294,2232482246.9627385,1924.6918208652423,27.122853766180356,2673.054722533591
2021-09-06,56.233142741564684,2314287844.9902854,1963.9447008872883,27.768702743131094,2936.975906989478
2021-09-07,-51.59703875847444,2261927752.119227,1993.3850034065797,27.148538642661293,2744.547932087465
2021-09-08,-31.81432755362881,2261094808.1817646,1982.651807607022,27.155240522927727,2744.1257546939187
2021-09-09,49.99096603217065,2275226732.809508,1947.7162614772938,27.37514604180734,2800.333062876716
2021-09-10,-133.70886409171848,2270043665.846822,2034.9256692470592,27.034915113147903,2752.418417862488
2021-09-11,-5.5895604312317,2265254708.976114,1968.454401751483,27.15745037355777,2750.6592538711766
2021-09-12,-69.44069954092257,2242865594.9333525,1988.662790924626,26.84962934883147,2664.5891129636702
2021-09-13,-21.740457917703687,2271849644.321049,1977.1900054633486,27.140042189352148,2762.5282786295497
2021-09-14,-12.74989221336019,2304092269.6853065,1986.0615252504026,27.400865405138394,2867.132934663601
2021-09-15,-15.9362166028507,2292631920.4217515,1981.3810951178018,27.27337395056866,2824.268912928674
2021-09-16,-25.56837774288744,2298446371.4029794,1987.7444442925741,27.285010227522864,2839.1580840749275
2021-09-17,-52.87490338784835,2249792121.287128,1979.0068280703338,26.823383280738582,2677.1811554304354
2021-09-18,116.82822838463748,2239792302.9318433,1890.6260202225853,26.9633566345511,2664.9241492407505
2021-09-19,95.31271710682334,2259441283.9338517,1908.6479122736775,27.073895798474137,2723.116067119524
2021-09-20,-56.15951205909306,2262935587.067405,1983.5990719522758,26.86083448903688,2711.7316604435878
2021-09-21,81.09663284457521,2285880398.98218,1925.7414119032117,27.240449092149774,2807.0164881057
2021-09-22,-17.94395057490504,2222896398.450349,1945.4762361157461,26.540898790858908,2585.7273434756758
2021-09-23,8.411697789847764,2295597301.3758984,1963.9215512277272,27.169518460744452,2823.724356687784
2021-09-24,-0.9450559471951849,2256878103.3895764,1950.6877220612537,26.81194145857095,2695.2186089243146
2021-09-25,-31.06739722506944,2250558331.634845,1961.6893446579252,26.69285291055536,2668.8093830013527
2021-09-26,51.384065885115646,2238083319.4777355,1914.823000997878,26.680689911875728,2635.9895036088437
2021-09-27,8.119499083872142,2223935233.832392,1928.4038035440476,26.47061312197434,2580.9544642573032
2021-09-28,-21.70484771271834,2279281504.3055606,1966.7237471106544,26.873149938575203,2754.7254294536247
2021-09-29,-63.00926781721477,2262289509.991753,1978.2835871903642,26.64514891781645,2691.0780964833484
2021-09-30,-42.82022425221803,2230316862.666232,1953.647649173962,26.391911541658633,2592.829850566822
2021-10-01,-79.85332858301646,2229802119.3880143,1970.4449903152608,26.3114121919065,2584.7109837208777
2021-10-02,2.61659973966189,2251824443.383,1939.1665708744817,26.591136936246833,2663.622918579958
2021-10-03,-57.561699056260785,2296513758.0225987,1987.6364206208025,26.857332239241632,2799.115878921728
2021-10-04,-11.1722489489832,2251291109.449451,1944.515097005425,26.534769036899664,2662.0965385393583
2021-10-05,70.41691638370011,2222230726.7245317,1891.701521614161,26.393878272327818,2581.5945241475983
2021-10-06,61.84868155953977,2248766537.5816827,1907.149907825449,26.594528537990108,2668.7591535572624
2021-10-07,0.3200433991883742,2246755531.5882196,1935.5953757813045,26.472117266213925,2655.117592660248
2021-10-08,-2.5600040243829776,2191820976.2730217,1911.6406134499243,25.98109231576459,2478.709101125429
2021-10-09,95.85732701496399,2248623217.546759,1889.3554052648803,26.60282221485251,2679.855242558924
2021-10-10,27.879736064793292,2243705750.605582,1919.3973400061902,26.441761911813188,2654.2969871306973
2021-10-11,-14.387415327139358,2264224771.217,1948.0049962612904,26.528382738671176,2712.7342529404445
2021-10-12,-69.10567599323272,2288806156.998941,1985.1385488435708,26.638930829891457,2786.135952019472
2021-10-13,21.575764816018292,2272312963.9428854,1932.5856065483204,26.609321717403706,2744.121545657698
2021-10-14,43.31664796489329,2240091738.2684855,1907.0904409941181,26.348888807723842,2642.9994946700567
2021-10-15,-29.519965530369017,2220999521.837822,1932.5988796866209,26.054227527514847,2569.481873684128
2021-10-16,16.493046307928854,2302626022.419547,1946.022600520037,26.79379702077576,2841.4912198107745
2021-10-17,-16.338946323260675,2244867624.518745,1935.644697449338,26.239312027868113,2649.5141684768732
2021-10-18,-7.333273343697386,2241918060.1198373,1929.6723701576732,26.215826399093125,2644.738401974036
2021-10-19,-122.18483293006439,2240445071.69882,1983.364850070994,26.01006508178532,2622.145158537346
2021-10-20,-8.924910259034299,2244294130.6829934,1929.9027293725956,26.191424712289557,2652.050568825586
2021-10-21,50.415359530126175,2235720648.8807755,1896.7700768985012,26.185408908936036,2633.2732746386655
2021-10-22,-29.49916012695828,2224062904.1208124,1929.6073882317928,25.95660448155545,2587.8652694815805
2021-10-23,4.6433572041906075,2222742167.872481,1912.3113980370517,25.983021510973902,2591.8683722229657
2021-10-24,-35.708498194773405,2233249559.0646663,1935.5784189403398,25.991654686096556,2619.78071157646
2021-10-25,20.10107157625446,2219873757.868315,1902.506422776364,25.94764874925526,2588.5211554603993
2021-10-26,-8.775598417069386,2215034881.10098,1913.3722857220848,25.843087612397266,2569.2990423643337
2021-10-27,-45.058613470580205,2230916941.58777,1937.716545750513,25.915202908235038,2619.393269531403
2021-10-28,68.42250150353813,2221992160.0703197,1878.5729880388003,25.98425824895902,2607.2816472908553
2021-10-29,48.459711723706654,2259096480.4221,1904.244990296841,26.258957509039025,2728.152824723712
2021-10-30,-28.126507457196304,2166062208.8421006,1898.0359987610916,25.325958699886748,2418.831355209331
2021-10-31,26.94345400364321,2247554179.9758706,1907.9967175538115,26.087768379645343,2688.6929797972934
2021-11-01,29.04421787765673,2249008532.091159,1907.2533981492636,26.089570570001513,2697.0272886987923
2021-11-02,34.285853263492434,2174433975.5802155,1870.551942253274,25.435501602188054,2458.9173687846537
2021-11-03,-82.87164707063421,2210995969.4288597,1942.1608300863322,25.560602653232856,2560.500085986757
2021-11-04,52.40260529276174,2208414806.194137,1876.2490881265765,25.72361213441516,2575.171700866345
2021-11-05,-26.44377546497785,2183402314.3019996,1901.9830689255784,25.37924236692616,2487.7004661082524
2021-11-06,-15.705904936033498,2194288442.067474,1901.918477697029,25.483262641737014,2530.285183886842
2021-11-07,134.0733884352465,2185595015.055132,1826.4934733131552,25.60905144850378,2525.3940532665915
2021-11-08,17.19922822282869,2246323421.35736,1908.902709946725,25.949334699538003,2709.124441835912
2021-11-09,-17.426511786425976,2226417899.0786285,1915.9655692222905,25.711189693297026,2641.914599861213
2021-11-10,-108.12263352467457,2232010197.83823,1961.302581733021,25.609062121420227,2648.9206057452607
2021-11-11,71.31048643505845,2218488934.6916313,1868.9246053251538,25.737498700331784,2633.403031298563
2021-11-12,-65.18002037279604,2175898373.088101,1913.683214430867,25.15258246206666,2479.728753996155
2021-11-13,-48.02408984280441,2187138026.5334063,1910.3630770076334,25.260321761796646,2521.1750154073648
2021-11-14,-14.63203824367453,2208134026.983925,1903.4252351228777,25.469670608142025,2594.192939765117
2021-11-15,72.82947236047406,2169122212.707928,1843.8241513955645,25.240559582686885,2483.522611924369
2021-11-16,40.62004105935232,2209908172.797856,1876.7558802755655,25.528461241022914,2611.663843621008
2021-11-17,-5.950403541134083,2187443371.6321526,1887.9174247656551,25.245976661760697,2534.2324614662866
2021-11-18,17.295388664026177,2181697968.0770464,1874.2613904713924,25.22179011316745,2524.925138362543
2021-11-19,-27.919979010639317,2204166833.15463,1905.0922997347818,25.32861319357262,2591.2316626266133
2021-11-20,9.15148679938536,2196844352.0253515,1883.5256136117846,25.299531712922747,2574.5961177575164
2021-11-21,5.817767634732048,2176724203.5742793,1875.6816311872465,25.10852631367988,2514.3360717001356
2021-11-22,50.28209968969378,2208025738.1451635,1868.448048039145,25.429728263391002,2624.527933463924
2021-11-23,50.462094724307335,2157229952.5001993,1844.8736264175661,24.97076761105047,2464.1926779392275
2021-11-24,26.775920273940443,2192170155.218654,1871.4148493496077,25.225226417809456,2575.788620752068
2021-11-25,-16.2546486544423,2189984059.3017626,1890.0561445958876,25.124201138718202,2564.3821215265875
2021-11-26,38.85576971109966,2169328138.467533,1853.8016268249369,25.000181239021597,2506.0996695571544
2021-11-27,-2.7359172803327407,2181943793.955627,1878.2297856804291,25.02637748182728,2540.9233631549023
2021-11-28,-51.98830405956628,2145078419.427049,1883.9459543475423,24.62097957194168,2421.4047104291244
2021-11-29,-18.134398659443704,2190710825.7042274,1888.6480245683094,25.050123568324203,2573.6183023115123
2021-11-30,6.271013903611397,2165474519.2108274,1864.7035146766925,24.841600117379908,2496.548146888364
2021-12-01,47.34689332724599,2156493346.4624314,1840.7978860985845,24.80388269114722,2475.7966318743547
2021-12-02,-7.109884830719856,2189397978.100929,1880.4947153451315,24.988897959359505,2573.670284458301
2021-12-03,-58.7272921833304,2150684104.1780124,1885.4979509985071,24.546390771164983,2441.264763071919
2021-12-04,4.704744998674785,2134312758.1225054,1847.5891134821065,24.47165823091202,2398.9729643374444
2021-12-05,7.643230745383971,2129385979.8871057,1843.3429118726726,24.413930001304088,2386.017055700882
2021-12-06,11.095132127767817,2174636617.990504,1861.9072571967536,24.796041104269612,2531.667342219405
2021-12-07,48.05025476989052,2132155761.884187,1824.623860993609,24.457667085364616,2403.909621531615
2021-12-08,52.80609096088072,2195885726.87476,1850.9846620594108,25.007766314841646,2611.2731199198943
2021-12-09,-27.746261065619144,2111096154.5853155,1848.7013760384173,24.12680077116091,2332.451415941261
2021-12-10,-28.876467439575983,2191395073.11865,1885.852209006897,24.808838492965837,2587.7155453557584
2021-12-11,-50.02756466948594,2156605825.3214827,1879.2804202233679,24.461811012276204,2478.1619145866375
2021-12-12,36.7061523945776,2148983728.390701,1834.5841296289698,24.49633717358391,2466.3437536665842
2021-12-13,74.15842740525625,2137738698.738979,1811.4609395937584,24.431921056304425,2437.7096734719426
2021-12-14,-13.637901454920414,2155175852.998165,1860.0262883013345,24.449032078115216,2486.1439913713016
2021-12-15,-10.240656713465773,2144063442.2940667,1852.6565447695907,24.33712333281709,2453.3049886777085
2021-12-16,75.4264098355,2165375386.511425,1822.8888017820905,24.645445403972808,2541.058839404914
2021-12-17,27.420125406289614,2142511143.234841,1833.9625758316063,24.353276722248975,2462.3653655336675
2021-12-18,23.615875122896007,2141896391.4188142,1834.676053741341,24.320731101202295,2460.8673576436204
2021-12-19,-57.73003340556126,2128627437.5750928,1865.5665822009041,24.07050501568549,2410.6773178022727
